RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996.00,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997.00,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998.00,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999.00,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000.00,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001.00,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002.00,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003.00,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004.00,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005.00,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006.00,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007.00,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008.00,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009.00,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010.00,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011.00,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012.00,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013.00,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014.00,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10
429,Cecil,MD,Philadelphia,24,15,506,118900,119500,119600,119000,118300,117600,117200,117100,117100,117600,118000,118300,118700,119000,119100,119500,120300,121100,121700,122000,122400,123100,123800,124200,124200,124400,124700,124800,125100,125500,125800,126000,126200,126200,126700,127400,127500,127700,128500,129200,129400,129900,130500,130900,131000,131200,131700,132200,132500,132600,132700,133200,133700,134500,135600,136400,137200,138600,139800,140900,141600,142000,142200,142600,143200,144100,144700,146200,147800,148800,149900,151300,152700,154000,155000,155400,155400,155200,155600,155900,156200,156600,157400,159000,161400,163400,165500,168300,171300,173700,176100,178800,181600,184100,185900,187300,188800,191200,194100,197500,201700,206400,210400,213500,216700,220200,223300,226200,229500,233400,237000,239900,242300,244600,247600,250900,254100,256900,259200,260800,261800,262500,263400,264800,266000,266200,265700,264700,263200,262000,261700,262100,262500,263100,263200,262400,261200,260000,258000,256500,255800,255500,254700,253400,251700,249900,248200,246700,244900,242800,241400,241100,241400,242000,242600,242800,242400,241300,239500,238100,237100,236600,236800,237100,236700,235400,234300,233500,232900,232200,232000,232000,231800,231700,231700,230700,229400,227800,226300,224800,223700,222900,222000,220700,219700,219100,218300,217200,216300,215500,214700,213800,212600,211500,210500,209700,209000,208900,209400,210600,211400,211300,210700,210100,210300,210900,211100,210800,210700,210400,210500,210800,211000,211200,211200,211600,213000,214500,215200,216000,216600,216800,214700,210200,206200,205000,205500,206400,205900,204800,204100,204000,203700,203100,202500
855,Bartow,GA,Atlanta,13,15,507,73500,73200,73600,73800,73700,73500,73800,73900,73800,74000,75100,76300,77000,77100,77700,78400,79000,79600,80400,80700,81200,82000,82900,83300,83800,84000,84500,84600,84600,84500,84900,85800,87200,87500,86600,86200,86800,87500,88300,89700,91000,92100,91900,91100,90900,91600,91900,91800,92800,94500,95400,95000,95000,95700,97100,99000,99100,98400,98100,97900,97400,97700,97600,98400,99500,100100,100300,101400,102400,103200,104000,105500,106400,105900,104900,104400,104400,104500,104200,103700,103800,104200,104400,104700,105200,105600,106600,107500,108000,108300,108700,109200,110000,110700,111300,111700,111600,111500,111900,112200,112400,112600,113100,113700,114300,115000,115400,115500,115500,115700,116200,116600,116400,116200,116100,116400,116600,116800,117400,118900,120600,121600,121500,121000,121300,122000,122200,121700,121300,120700,119800,119000,118700,118600,118900,119100,119300,119700,120100,120100,119800,119700,120100,120300,120500,120600,120800,121300,121200,120300,119500,118700,117600,117300,117100,116200,114800,113700,112700,111700,111300,111300,111200,110900,111200,111500,111400,110700,110200,110000,109400,108100,106800,105600,104200,103200,102600,101600,100300,98900,97200,95600,94400,93300,92000,90300,89200,88900,88300,87400,86800,86400,85700,84600,83800,83800,84400,85400,86200,86400,86100,85900,86600,88200,89100,89600,90800,92400,93900,95200,96300,97700,98800,99400,99600,100700,103500,107300,109900,110700,110900,111500,112000,112400,113100,113800,114700,115100,115100,115300,116000,117100,118200,119100,119800
1856,Lenawee,MI,Adrian,26,91,508,84100,84300,84200,84200,84100,84200,84600,85200,85600,86200,86700,86900,87300,88300,89500,90000,90000,89900,90200,90700,91100,91700,92600,93100,93300,93700,94000,94100,94500,95000,95200,95700,96600,97600,98500,99500,100300,101000,101600,102100,102700,103500,104400,105200,105800,106200,106600,107200,107800,108200,108600,109400,110500,111400,112200,112800,113500,114300,115400,116200,116500,116900,117400,117400,117100,117200,117400,117400,117600,118300,119500,120600,121100,121500,121800,122200,123100,124100,124900,125300,125400,125200,124200,123700,124500,125700,126600,127200,127200,127400,128300,129400,129800,130100,130500,130500,130400,130100,130200,131100,132700,133800,133900,133600,133400,133400,134200,135500,136800,137600,137800,137000,135900,135200,134600,134500,135100,135200,134400,132700,131200,131300,132400,133100,133800,134300,134900,136600,137300,136000,134400,134500,135200,135000,134100,133900,133300,131500,128800,126400,124800,123700,122000,119900,116700,112900,109900,107800,105800,104000,102300,99700,98400,99400,100800,100500,99500,98200,96800,95800,95200,94700,94000,93100,91700,90200,89100,88300,87500,87000,86900,86800,87100,87900,88700,89300,89800,90100,90700,91400,91400,91200,91100,90600,89900,89700,89500,89300,88800,88200,87600,87200,87200,87500,88100,88400,88500,88700,89600,90700,90700,89600,88900,89200,90700,92700,94400,95400,95800,96100,96500,96800,97200,98200,99400,101000,103700,106800,108100,108200,108400,108900,109300,110100,111400,112300,113000,113900,114300,114400,114600,115000,115400,115700,115900
1758,Hanover,VA,Richmond,51,85,509,121600,124700,126500,127500,127900,128200,128500,128500,128400,128200,128700,129700,130300,130100,130100,130300,130600,131000,131500,131800,132200,133000,134000,134500,134100,133400,133200,133500,134000,134300,134800,136100,137500,138900,140100,141000,141600,142500,143200,143400,143600,144100,144300,144300,144200,144100,144400,145000,145200,145200,145600,146100,146600,147200,148000,149000,150100,151800,153200,153600,153700,154500,155100,155800,156500,157200,157700,158400,159100,160100,160900,161500,162200,162900,163600,164300,164800,165200,165400,165900,166600,167300,168000,169000,170100,171200,172500,174100,175800,177600,179300,180900,182400,183900,185700,187700,189200,190300,191600,193200,195000,196800,198600,200700,203100,205400,208000,210500,212700,214900,217700,220700,223600,226700,230000,232700,234800,236600,238300,240300,242900,245700,248000,249400,250300,250500,250700,251100,251100,250800,250500,249700,249000,249200,249800,250500,251200,251700,251700,251000,250300,249400,248800,249100,250100,249900,248900,247300,246000,245600,245300,244100,242700,241900,241000,239900,238300,236500,234600,233000,231600,230700,230000,229500,229500,228400,226700,225700,225100,224500,223900,222900,221900,220600,219400,218900,218800,218500,218000,217100,216100,215500,215200,214900,214100,212900,212100,211600,211300,211300,211800,212000,211500,210500,209900,210100,210300,209900,209500,209900,210600,211400,212000,212200,212500,213700,215100,216400,217600,219100,220700,221700,222500,224100,225600,226800,227900,228500,228800,229400,229800,230000,230300,230500,230300,230400,231500,232900,233900,235000,235700,235800,236600,238200,239200
1343,Putnam,NY,New York,36,79,510,166300,166800,167800,168800,169100,168900,168900,168900,169400,170400,170800,170400,170100,170300,170500,170500,170700,171300,172100,172900,173500,174200,175100,176100,176700,177100,177000,177100,177600,177900,177800,178600,179700,181000,182500,184300,186000,188100,190800,193400,195600,197600,199700,201500,203200,205300,207400,209300,211200,212900,214500,216500,219300,222500,224700,226100,227700,229800,232800,236300,240000,243900,247400,250100,252600,255200,258400,262100,265500,268700,272200,275700,279000,281800,284000,286300,289000,291900,295300,299300,303400,307500,311700,315200,317800,319900,322700,327000,331500,335300,338900,342400,345500,348000,350000,352600,356400,360900,363700,364700,366400,369400,372300,375300,379100,383200,387900,391800,393800,395000,398800,404100,406600,407300,407900,407600,406100,405100,404100,402900,401900,403200,405900,407000,406800,407400,407500,406000,403600,400600,396600,393900,393500,393100,391000,388100,384800,380900,378200,377100,376800,376300,375500,373900,370800,366500,361600,358800,358100,356500,353500,351100,349800,349400,348900,348000,347100,346000,344200,342300,341400,341400,341500,341200,340300,339000,337500,336300,335700,334800,333500,332300,330900,329300,327600,325500,323400,321500,319300,316500,313300,310600,308300,305600,302800,300500,298400,296700,295900,294900,293200,291800,290800,289400,287700,286200,285500,286000,286500,286100,285200,284700,285300,285600,285800,286800,288000,289100,290300,291300,291600,292000,292700,293200,293500,293000,292300,291900,291900,290900,288300,284800,283800,285000,284900,284200,285700,288700,291000,292800,294400,296600,299000,301300,303200
2110,Yamhill,OR,Portland,41,71,511,123900,124100,124000,124200,124300,124500,124600,124900,125100,125600,126300,126600,126700,127000,127500,128300,129100,129700,129900,130000,130400,130800,131400,131700,131800,132100,132600,132800,132900,133200,133600,134100,134800,135300,135600,135600,135600,135700,135700,135800,136100,136400,136700,136900,136900,137000,137300,137600,137700,137600,137600,137800,138000,138100,138200,138400,138600,139300,140200,141300,141600,141600,141800,142300,142200,142200,142500,142800,142900,143100,143300,143700,144600,145900,146900,147300,147700,148000,148400,148800,149300,149600,149700,149900,150200,150500,150700,151100,152000,152800,153100,153500,154200,155000,155600,156200,156900,157800,159000,160200,161200,162400,163900,166000,168800,171300,173400,175300,177100,178800,180400,182400,185200,188100,191000,193900,196300,198600,201600,204800,208200,211900,215500,218900,221800,224000,225900,227300,228300,228800,229300,230500,232000,232500,232700,232600,232500,233100,234000,232900,229700,227300,226200,225000,223500,222500,221200,219400,217500,215800,214200,212900,212400,212500,212200,211300,210500,209700,208700,207600,206400,205200,204400,204600,205500,205300,203500,201200,199200,197400,196000,195200,194900,194300,192900,191600,190500,189300,188300,187000,185200,183600,182900,182000,180600,178900,177300,176100,175200,174800,175000,175400,175900,176500,177000,177200,177200,177400,177600,177400,177500,178100,178400,178500,179100,180400,181900,183800,186000,188400,190700,192900,195000,196900,198700,200500,202000,202800,203400,203800,204300,204800,205800,207200,208500,209600,212100,215600,218300,219900,221600,223600,225500,227400,229000
2039,Steuben,NY,Corning,36,101,512,53400,52500,51700,50900,50600,50600,50900,51200,51500,51700,51800,51900,52200,52700,53300,53600,53100,52900,53400,53800,53700,53600,53400,53400,53200,53000,53000,53400,53900,54400,54800,55400,55900,55900,55700,56200,56800,56700,55900,55200,55100,56000,56700,56400,56200,56600,57200,57600,57700,57600,58000,59200,60500,60200,59700,60000,60800,60900,60800,61000,62200,62800,63200,64000,65900,66100,64500,62500,61500,61000,61200,61400,61400,62100,62800,62000,60800,61100,62200,63500,64100,64500,64900,65200,65400,66200,66800,67100,66800,65700,65200,65500,65700,66200,66300,65800,65100,64900,65000,65200,65800,66700,67300,67700,67900,68000,68000,68500,68800,68900,68900,69000,69100,69200,69700,70300,71000,71500,72100,72700,73200,73500,73700,74000,74400,74900,75100,75000,75000,75100,75300,75800,76300,76400,76700,77000,76800,76500,76600,76800,76800,76700,76500,76500,76600,76500,76300,76000,75700,75500,75600,75700,75600,75800,75800,75300,74900,75200,75600,76200,77300,78700,79400,79500,79600,79800,80000,80100,80300,80500,80500,80400,80500,80700,80900,81300,81500,81500,81600,82100,82300,82400,82400,82200,82000,81800,81800,82000,82500,83000,83300,83500,84000,84800,85700,86400,86700,86700,86800,87200,87700,88100,88600,89100,89500,89700,89600,89500,89800,90000,90000,89900,89800,89800,89800,89100,87400,85300,84000,83600,83100,82300,82000,82200,82400,82300,82300,82600,83500,84400,85100,85500,85900,86500,87200
1554,Bradley,TN,Cleveland,47,11,513,63600,63400,63000,62900,63100,63400,63700,64000,64200,64300,64500,64900,65100,65100,64900,65100,65500,65900,66000,66200,66900,67800,68500,68600,68600,68900,69200,69300,69600,69800,70000,70400,70700,70600,70700,71000,71400,72100,73000,73400,73700,74400,74900,75000,75400,75900,76100,76300,76500,76500,76600,77300,77800,77600,77300,77300,77400,77700,78200,78900,79000,79400,80000,80300,79900,80100,80500,80800,80600,80700,81300,81500,81700,82200,82400,82300,82300,82500,82600,82600,82700,82600,82700,83100,83400,83700,83900,84100,84600,85200,85800,86400,87200,87900,88300,88500,89000,89300,89500,90000,90600,90800,91000,91200,91400,91700,92100,92600,93500,94400,95300,96100,96900,97600,98700,99900,101000,101900,102500,103000,103800,104400,104800,105800,106800,107500,107700,108200,108100,107600,107400,107700,107700,107600,107500,107200,106900,106700,106400,106200,106000,105700,105600,106000,106300,106700,107400,107500,107100,106700,106600,106500,107500,109200,110000,108900,107400,106600,106600,106800,107300,108500,109800,110300,110000,109900,110200,110500,110400,110100,109400,108700,108400,108300,108000,107200,106200,105700,106100,106700,106000,104500,103500,103300,103200,102800,102400,102300,102400,102700,102700,102600,103100,103800,104300,104600,104700,104700,104700,105000,105600,106000,106000,106000,106300,106700,106900,107000,107300,107400,107700,108500,109200,109700,109500,110400,113000,116200,118000,118700,119100,119100,119200,119200,118500,117700,117500,117500,117600,117900,118200,118700,119000,119200,119400
2724,Highlands,FL,Sebring,12,55,514,66000,64600,63700,62800,61900,61300,61100,61100,61300,61400,61500,62100,62700,63000,63200,63600,64000,64200,64500,64600,64700,64500,64500,64800,65500,65800,65600,65200,65000,64700,64600,64700,64800,64500,64400,64600,64900,65000,65100,65500,65800,65800,65400,65200,65300,65300,65200,65200,65400,65900,66400,66600,67000,67500,67900,68200,68800,69100,69500,69900,70200,70200,70300,70300,70500,70700,70800,71000,71500,72000,72500,73200,73500,73700,74100,74800,75200,75500,75700,76100,76900,78000,78800,79000,79400,80100,80800,81300,81700,82400,83500,84600,85300,86000,87100,88700,90300,92100,94200,96000,98300,101700,105500,108700,111500,113900,116100,118900,122700,127000,131500,136700,141600,145000,148100,151600,154600,156700,158600,161200,163800,166200,168000,168900,168500,168100,167600,166700,165500,164200,162500,160200,157600,154600,151500,148700,146300,144000,141500,139700,138400,136600,133800,130900,128300,125900,123500,121500,119600,117600,115500,112400,110100,110400,112000,111900,110400,108400,106500,105200,104200,103500,102600,101800,101000,99700,98400,97600,96800,95700,94400,92900,91600,90500,89500,88500,87300,86100,84800,83500,82400,81700,81300,80900,80600,80000,79500,79200,78700,78300,78100,77700,77200,76800,76400,75800,75300,74800,74500,74500,74600,74600,74400,73900,73500,73600,74200,74700,75000,75100,75400,75900,76300,76200,76000,77400,80000,82400,83400,83600,83800,84200,84600,84900,85100,85300,86200,87300,87900,88100,88700,89900,91200,92300,93100
1261,Nevada,CA,Truckee,6,57,515,157000,157100,157100,157600,158500,159700,160000,160400,161400,163100,164000,164500,164100,164200,164800,166000,166800,167400,167800,168500,169200,170300,171400,171700,173900,,,177200,178600,177700,178000,178600,179700,181000,182400,183600,184900,186300,188200,189900,191700,194100,196900,200100,204400,209300,214000,218600,222700,226100,228600,231900,236200,240700,244300,247800,251500,254400,256900,260100,265100,271400,276300,277700,278400,279900,280900,281700,282600,283700,284400,284900,286500,290300,294900,299300,303900,308000,312000,316000,319400,322100,324900,327400,329300,330200,330300,331300,333200,335800,339400,343200,346500,350400,354600,359500,365700,373300,381900,390900,399100,407500,415400,422100,429300,437000,444600,452100,458600,463900,469600,475100,479900,484700,489800,495100,499900,503500,505300,505800,504300,501300,498700,497900,496900,493500,489600,485500,479900,474500,472900,473100,472300,470700,468400,465800,464400,463400,460400,457500,454300,447200,437800,430500,424600,418400,411100,403800,396500,390500,385500,379300,373800,373400,375100,374300,372500,370300,367800,364700,361500,358800,356500,354600,353900,353000,350700,347600,344700,341800,339700,337100,333300,329600,326200,322400,318500,315300,311800,308000,304500,300700,296000,291600,288500,286400,285000,284800,285000,284600,283500,283000,282600,282800,284100,286600,289100,290800,291500,292500,294400,296000,297400,300000,305200,311800,318700,325800,332600,337200,341000,345900,351500,356300,360600,364600,367100,368700,369900,370600,371000,372000,374600,377200,376700,374900,375300,375600,374800,375100,376400,378000,379600,381300,382900
2924,Eau Claire,WI,Eau Claire,55,35,516,87900,87100,87000,87800,88600,88600,88700,88800,88800,88800,88800,88800,89100,89300,89500,90000,90500,91100,91800,92400,93000,93800,94500,94900,95200,95500,95300,94700,94000,93800,93900,94200,94400,94600,94900,95500,96300,97200,98300,99800,101100,101900,102500,103200,103800,104400,105100,106100,107100,108100,108800,108900,108700,108700,109000,109500,110000,110100,110400,110600,110800,111100,111700,112300,113000,113900,114400,114700,115000,115400,115800,116500,116900,117300,117700,118100,118700,119400,119600,119500,119600,119900,120400,120600,121100,121700,122200,122900,123600,124100,124700,125600,126500,127100,127100,126400,125800,125600,125700,125900,126200,126600,127200,127700,128400,129100,129400,129600,130100,130700,131300,131800,132100,132300,132300,132400,132200,132200,133100,135200,136800,136900,136000,135000,134000,133700,134200,134800,135100,135600,136200,136300,136300,136500,136700,136900,137000,136900,136400,135700,135600,135800,135800,135300,134900,134700,134700,134800,135100,135300,135300,135400,135400,134600,133700,133300,133000,133100,133500,133800,134100,134200,134100,134000,133800,133300,132900,132900,132900,132900,133000,132800,132300,131500,131200,131000,130700,130400,130300,130000,129500,129000,128700,128500,128200,128200,128100,127900,127500,127400,127500,127400,127500,127700,127900,128200,128700,129100,129400,129600,130200,130600,130800,131100,131700,132300,132900,133500,134200,135100,136400,137700,138800,139700,140300,140200,139600,139200,139100,139200,139300,139200,139000,138700,138800,139100,139500,140200,141100,142000,142600,143000,143500,144000,144300
2598,Wicomico,MD,Salisbury,24,45,517,73200,73400,72800,72600,72500,72200,72100,72500,73000,73200,73800,74400,74000,73200,73100,73100,73100,73500,73700,73400,73100,73400,73900,74200,74300,74600,74900,75300,75600,75600,75500,75300,75300,75500,75700,75700,75900,76300,76400,76000,75400,75100,75000,74900,75000,75000,74600,74500,74700,75100,75400,75700,76500,77600,79000,79900,80000,79900,80400,81000,81600,82600,83900,85400,86400,86700,87000,88100,89600,90900,91700,91900,92000,91700,91400,91400,92300,93300,94100,94900,96300,97400,98800,100400,101600,102600,104100,105400,106700,108300,109600,110500,111300,112400,113600,114900,116300,117700,118900,119100,118900,119400,121100,123100,125300,127800,130300,132400,134800,137300,140300,143900,147100,148800,149700,150700,152000,153800,155500,157100,159000,160800,161800,162600,163300,163800,164700,165100,164400,163600,163400,163300,163300,163200,163500,164600,166100,167400,167500,167200,166300,165000,163000,161700,160500,159400,157900,156400,155600,154400,153200,152300,151900,151000,150600,150100,149400,148900,149000,149000,148800,148600,148600,148800,149000,148500,147500,146000,144500,143200,141800,140300,138900,137800,136500,135200,134200,133500,133200,133200,132400,131100,129900,128400,126600,125100,124000,123400,123600,124300,124700,124400,124000,123600,123100,122700,122700,123100,123700,123600,123000,122600,122600,122500,122500,122900,123300,122900,121900,121100,120900,121000,121200,121600,121900,122600,123800,124700,125400,126100,126700,126700,126600,126500,126200,125500,125000,125100,125300,125300,125100,125400,125800,126400,127200
